degree,Fp,W,Fp_x,Fp_y,Mot_x,Mot_y,Mw_x,Mw_y,Mtotal_x,Mtotal_y,ecc_x,ecc_y,torsion,Tmax,Cmax,Vmax,T_anchor,C_anchor,V_anchor,equip_xo,equip_yo,anchor_xo,anchor_yo,Ix,Iy,Iz,Ixy
23.0,19425.000000000004,-1855.0,-7589.952170904144,17880.806778313658,-1144371.633812074,-485756.9389378652,-7779.4042693186675,-36008.04068835883,-1152151.0380813926,-521764.979626224,-19.411342689142227,-4.19374893224726,-315260.11411964655,3183.763142048775,-2970.0387879029995,1769.2281278395433,10,11,0,-37.16106078543654,86.27894042755214,-17.65419737515492,90.00319001567811,29105.18939727404,18073.382031297388,47178.57142857143,-5711.885471683455
24.0,19425.000000000004,-1855.0,-7900.85929174742,17745.620514707523,-1135719.7129412815,-505654.99467183487,-7779.4042693186675,-36008.04068835883,-1143499.1172106,-541663.0353601937,-19.411342689142227,-4.19374893224726,-311332.10082385864,3174.5562120786626,-3018.220286194034,1770.1559371322628,10,11,0,-38.66117611120509,85.61724979055555,-19.222280808190323,89.68137386598325,28902.487329601005,18276.084098970416,47178.57142857142,-5900.908207779847
25.0,19425.000000000004,-1855.0,-8209.359734313088,17605.02876318693,-1126721.8408439634,-525399.0229960376,-7779.4042693186675,-36008.04068835883,-1134501.245113282,-561407.0636843964,-19.411342689142227,-4.19374893224726,-307309.25275421806,3164.3552629496016,-3065.557474103046,1770.7448320089925,10,11,0,-40.14951486821095,84.92947930987985,-20.78450894828115,89.33223990104582,28693.311944195688,18485.25948437574,47178.57142857143,-6082.741596190292
26.0,19425.000000000004,-1855.0,-8515.35952637783,17459.074349361323,-1117380.7583591247,-544983.0096881811,-7779.4042693186675,-36008.04068835883,-1125160.1626284432,-580991.0503765399,-19.411342689142227,-4.19374893224726,-303192.79530921695,3153.163401969513,-3112.0359322640315,1770.994433302137,10,11,0,-41.62562369405086,84.21583848707601,-22.340405925602266,88.95589447045373,28477.91808904419,18700.653339527238,47178.57142857143,-6257.164100940294
27.0,19425.000000000004,-1855.0,-8818.765457440697,17307.80173235905,-1107699.3108709792,-564400.9892762046,-7779.4042693186675,-36008.04068835883,-1115478.7151402978,-600409.0299645634,-19.411342689142227,-4.19374893224726,-298983.9824016701,3141.3893867219613,-3158.0468513226783,1770.904580382839,3,2,0,-43.0890529516771,83.47654470405186,-23.889497798862067,88.55245221267083,28256.568188380144,18922.00324019129,47178.571428571435,-6423.963215075539
28.0,19425.000000000004,-1855.0,-9119.48510711593,17151.25699128466,-1097680.4474422182,-583647.0468554195,-7779.4042693186675,-36008.04068835883,-1105459.8517115368,-619655.0875437784,-19.411342689142227,-4.19374893224726,-294684.09607676073,3156.9701272915886,-3231.5095395128646,1770.4753310697106,3,2,0,-44.539356866361224,82.7118231568554,-25.431312699669583,88.12203602011708,28029.531922961163,19149.039505610264,47178.57142857143,-6582.935719568891
29.0,19425.000000000004,-1855.0,-9417.4268732851,16989.487811182764,-1087327.219915697,-602715.3198902464,-7779.4042693186675,-36008.04068835883,-1095106.6241850154,-638723.3605786052,-19.411342689142227,-4.19374893224726,-290294.4461215175,3171.5735157751315,-3304.0742575293666,1769.70696166168,3,2,0,-45.97609366148142,81.92190678707794,-26.965380976270115,87.66477700173425,27797.085901504397,19381.485527067027,47178.57142857142,-6733.887930911463
30.0,19425.000000000004,-1855.0,-9712.5,16822.543468512726,-1076642.7819848144,-621600.0,-7779.4042693186675,-36008.04068835883,-1084422.186254133,-657608.0406883588,-19.411342689142227,-4.19374893224726,-285816.3696658403,3185.195103838993,-3375.7189014561263,1768.5999670950414,3,2,0,-47.398825693091894,81.10703621089783,-28.491235336605754,87.18081444304896,27559.513323681447,19619.05810488998,47178.57142857143,-6876.6359370861355
31.0,19425.000000000004,-1855.0,-10004.614605127805,16650.474816138536,-1065630.3882328663,-640295.3347281795,-7779.4042693186675,-36008.04068835883,-1073409.7925021849,-676303.3754165383,-19.411342689142227,-4.19374893224726,-281251.23077519744,3197.830742215493,-3446.421647640568,1767.1550612251337,3,2,0,-48.80711958323353,80.26745964578637,-30.008410990657083,86.67029576374478,27317.103635083124,19861.4677934883,47178.57142857142,-7011.005821636034
32.0,19425.000000000004,-1855.0,-10293.681707730007,16473.334267838578,-1054293.393141669,-658795.6292947205,-7779.4042693186675,-36008.04068835883,-1062072.7974109876,-694803.6699830793,-19.411342689142227,-4.19374893224726,-276600.42003511864,3209.476581966779,-3516.1609593412904,1765.3731772334086,3,2,0,-50.20054635194492,79.40343283489844,-31.51644579202265,86.13337647275696,27070.152174574643,20108.419253996777,47178.57142857142,-7136.833875554921
33.0,19425.000000000004,-1855.0,-10579.613255166902,16291.175782339866,-1042635.2500697514,-677095.2483306817,-7779.4042693186675,-36008.04068835883,-1050414.65433907,-713103.2890190405,-19.411342689142227,-4.19374893224726,-271865.3541276087,3220.1290756572453,-3584.9155932883687,1763.2554681609818,3,2,0,-51.57868154793392,78.5152189691707,-33.0148803786933,85.57022012090279,26818.959814470676,20359.611614100748,47178.57142857142,-7253.966796741429
34.0,19425.000000000004,-1855.0,-10862.322149919259,16104.054846881689,-1030659.5102004281,-695188.6175948326,-7779.4042693186675,-36008.04068835883,-1038438.9144697468,-731196.6582831914,-19.411342689142227,-4.19374893224726,-267047.4753996127,3229.7849784341233,-3652.6646061542624,1760.8033075700828,3,2,0,-52.9411053778695,77.60308860715094,-34.50325831297828,84.98099825106246,26563.832593968793,20614.738834602646,47178.571428571435,-7362.261876774038
35.0,19425.000000000004,-1855.0,-11141.722276119071,15912.028460313668,-1018369.8214600747,-713070.2256716206,-7779.4042693186675,-36008.04068835883,-1026149.2257293934,-749078.2663599794,-19.411342689142227,-4.19374893224726,-262148.25142366294,3238.441349015885,-3719.387360933353,1758.01829033516,3,2,0,-54.28740283425496,76.66731959258342,-35.981126220540546,84.36589034592544,26305.081346287825,20873.4900822836,47178.57142857142,-7461.587174779298
36.0,19425.000000000004,-1855.0,-11417.728525781293,15715.155115733358,-1005769.9274069349,-730734.6256500027,-7779.4042693186675,-36008.04068835883,-1013549.3316762536,-766742.6663383616,-19.411342689142227,-4.19374893224726,-257169.17455084244,3246.095550588197,-3785.0635332281768,1754.902233565688,3,2,0,-55.61716382184324,75.70819696977502,-37.448033928499044,83.72508377331832,26043.02131996552,21135.55010860591,47178.57142857143,-7551.8216781814845
37.0,19425.000000000004,-1855.0,-11690.25682472854,15513.494782668666,-992863.6660907946,-748176.4367826266,-7779.4042693186675,-36008.04068835883,-1000643.0703601133,-784184.4774709854,-19.411342689142227,-4.19374893224726,-252111.76145619992,3252.7452516071126,-3849.673117440433,1751.457177663061,3,2,0,-56.929983282555824,74.72601289676786,-38.903534602555666,83.05877372913073,25777.971794776688,21400.599633794736,47178.57142857142,-7632.855450137761
38.0,19425.000000000004,-1855.0,-11959.224158200914,15307.108888810575,-979654.9688838768,-765390.3461248585,-7779.4042693186675,-36008.04068835883,-987434.3731531955,-801398.3868132173,-19.411342689142227,-4.19374893224726,-246977.55267675646,3258.388426509283,-3913.1964328648837,1747.6853875142363,3,2,0,-58.225461318867396,73.72106655634518,-40.34718488310534,82.36716317785687,25510.255692740022,21668.3157358314,47178.57142857142,-7704.589763479294
39.0,19425.000000000004,-1855.0,-12224.548596143095,15096.06030130166,-966147.8592833063,-782371.1101531581,-7779.4042693186675,-36008.04068835883,-973927.263552625,-818379.1508415169,-19.411342689142227,-4.19374893224726,-241768.11214224232,3263.023356328968,-3975.614129684288,1743.5893538250803,3,2,0,-59.50320331561854,72.69366406489745,-41.77854502028768,81.65046279077039,25240.19918468735,21938.372243884074,47178.57142857142,-7766.9372209951
40.0,19425.000000000004,-1855.0,-12486.149318161028,14880.41330758615,-952346.4516855136,-799113.5563623058,-7779.4042693186675,-36008.04068835883,-960125.8559548323,-835121.5970506646,-19.411342689142227,-4.19374893224726,-236485.02669870944,3266.6486292216437,-4036.9071948635383,1739.1717945966511,3,2,0,-60.76282006021928,71.64411837917619,-43.197179007938985,80.90889088175204,24968.13129287471,22210.440135696703,47178.57142857141,-7819.8218619120835
41.0,19425.000000000004,-1855.0,-12743.946638140606,14660.233595827349,-938254.9501329503,-815612.5848409988,-7779.4042693186675,-36008.04068835883,-946034.354402269,-851620.6255293576,-19.411342689142227,-4.19374893224726,-231129.90562516227,3269.263140894069,-4097.056957941224,1734.435656747891,3,2,0,-62.00392786120701,70.5727492009645,-44.602654716404,80.1426733407891,24694.383490119457,22484.187938451967,47178.57142857142,-7863.179254441549
42.0,19425.000000000004,-1855.0,-12997.862028520824,14435.588234898385,-923877.6470334966,-831863.1698253327,-7779.4042693186675,-36008.04068835883,-931657.0513028153,-867871.2105136915,-19.411342689142227,-4.19374893224726,-225704.3801433559,3270.8660949406612,-4156.045096716826,1729.3841178884386,3,2,0,-63.2261486651227,69.47988287969261,-45.99454402416679,79.35204356516705,24419.289295951603,22759.282132619825,47178.57142857143,-7896.956574279389
43.0,19425.000000000004,-1855.0,-13247.818144214036,14206.54565395239,-909218.9218529529,-847860.3612296983,-7779.4042693186675,-36008.04068835883,-916998.3261222716,-883868.4019180571,-19.411342689142227,-4.19374893224726,-220210.1029209105,3271.4570030860887,-4213.853642831844,1724.020588245482,3,2,0,-64.42911017166954,68.36585231302884,-47.37242294826065,78.53724238837454,24143.18387027175,23035.387558299684,47178.571428571435,-7921.112668964376
44.0,19425.000000000004,-1855.0,-13493.738846166025,13973.175621578303,-894283.2397810114,-863599.2861546256,-7779.4042693186675,-36008.04068835883,-902062.64405033,-899607.3268429844,-19.411342689142227,-4.19374893224726,-214648.74756789225,3271.0356853340063,-4270.4649872431255,1718.3487127487315,3,2,0,-65.61244594711927,67.23099684547563,-48.735871773417514,77.69851800674316,23866.40360501028,23312.167823561147,47178.57142857143,-7935.618108016099
45.0,19425.000000000004,-1855.0,-13735.54922454869,13735.54922454869,-879075.1503711161,-879075.1503711161,-7779.4042693186675,-36008.04068835883,-886854.5546404348,-915083.191059475,-19.411342689142227,-4.19374893224726,-209022.00812701567,3269.6022700218837,-4325.861885586757,1712.37237327775,3,2,0,-66.77579553593146,66.07566216500199,-50.0844751799172,76.8361259038445,23589.285714285714,23589.285714285717,47178.571428571435,-7940.455218791469
46.0,19425.000000000004,-1855.0,-13973.1756215783,13493.738846166027,-863599.2861546257,-894283.2397810112,-7779.4042693186675,-36008.04068835883,-871378.6904239444,-930291.2804693701,-19.411342689142227,-4.19374893224726,-203331.5985576219,3267.157193781909,-4380.027463430863,1706.095691075954,3,2,0,-67.91880457055176,64.90020019774359,-51.41782237009788,75.95032877266726,23312.16782356114,23866.40360501028,47178.57142857142,-7935.618108016098
47.0,19425.000000000004,-1855.0,-14206.54565395239,13247.818144214036,-847860.3612296983,-909218.9218529529,-7779.4042693186675,-36008.04068835883,-855639.765499017,-945226.9625413117,-19.411342689142227,-4.19374893224726,-197579.25221359008,3263.701201407992,-4432.945221415716,1699.523029335659,3,2,0,-69.04112487935564,63.7049690008026,-52.735507193488985,75.0413964355985,23035.387558299684,24143.183870271747,47178.571428571435,-7921.112668964376
48.0,19425.000000000004,-1855.0,-14435.588234898383,12997.862028520824,-831863.1698253327,-923877.6470334965,-7779.4042693186675,-36008.04068835883,-839642.5740946514,-959885.6877218554,-19.411342689142227,-4.19374893224726,-191766.72131534084,3259.235345628889,-4484.59904027961,1692.6589959585206,3,2,0,-70.14241459270487,62.49033265318007,-54.03712827052863,74.10960576223314,22759.282132619825,24419.289295951607,47178.571428571435,-7896.956574279387
49.0,19425.000000000004,-1855.0,-14660.233595827347,12743.94663814061,-815612.584840999,-938254.9501329502,-7779.4042693186675,-36008.04068835883,-823391.9891103177,-974262.990821309,-19.411342689142227,-4.19374893224726,-185895.77641609302,3253.760986787532,-4534.973185768936,1685.508446495647,3,2,0,-71.22233824708434,61.25666114487394,-55.32228911482768,73.15524058503672,22484.18793845197,24694.383490119453,47178.57142857142,-7863.179254441549
50.0,19425.000000000004,-1855.0,-14880.41330758615,12486.14931816103,-799113.5563623059,-952346.4516855136,-7779.4042693186675,-36008.04068835883,-806892.9606316246,-988354.4923738724,-19.411342689142227,-4.19374893224726,-179968.20586253595,3247.279792426655,-4584.052313430992,1678.0764872714944,3,2,0,-72.28056688728746,60.004330264176474,-56.59059825394327,72.17859161288737,22210.440135696706,24968.13129287472,47178.57142857143,-7819.821861912086
51.0,19425.000000000004,-1855.0,-15096.06030130166,12224.548596143095,-782371.1101531581,-966147.8592833063,-7779.4042693186675,-36008.04068835883,-790150.5144224768,-1002155.8999716651,-19.411342689142227,-4.19374893224726,-173985.81525008206,3239.793736780845,-4631.821473288054,1670.3684786954154,3,2,0,-73.31677816661912,58.73372148320555,-57.84166934862529,71.17995634252304,21938.372243884078,25240.19918468735,47178.57142857143,-7766.937220995101
52.0,19425.000000000004,-1855.0,-15307.108888810575,11959.224158200914,-765390.3461248585,-979654.9688838768,-7779.4042693186675,-36008.04068835883,-773169.7503941772,-1015663.0095722356,-19.411342689142227,-4.19374893224726,-167950.42687286454,3231.305100175171,-4678.266114391279,1662.3900387643587,3,2,0,-74.3306564450857,57.44522184170449,-59.0751213104989,70.15963896792104,21668.31573583141,25510.255692740026,47178.571428571435,-7704.589763479296
53.0,19425.000000000004,-1855.0,-15513.494782668666,11690.256824728542,-748176.4367826267,-992863.6660907946,-7779.4042693186675,-36008.04068835883,-755955.8410519453,-1028871.7067791534,-19.411342689142227,-4.19374893224726,-161863.87916864923,3221.816468330574,-4723.372089253066,1654.1470467597596,3,2,0,-75.32189288554181,56.1392238291461,-60.29057841814776,69.11795028763773,21400.59963379474,25777.971794776688,47178.57142857143,-7632.855450137762
54.0,19425.000000000004,-1855.0,-15715.155115733358,11417.728525781293,-730734.6256500027,-1005769.9274069349,-7779.4042693186675,-36008.04068835883,-738514.0299193214,-1041777.9680952937,-19.411342689142227,-4.19374893224726,-155728.02615882852,3223.1432841910837,-4767.125658156522,1645.6456471410306,8,2,0,-76.29018554776546,54.816125265176474,-61.48767043156252,68.05520761013618,21135.550108605912,26043.021319965515,47178.57142857143,-7551.8216781814845
55.0,19425.000000000004,-1855.0,-15912.028460313668,11141.722276119071,-713070.2256716206,-1018369.8214600747,-7779.4042693186675,-36008.04068835883,-720849.6299409393,-1054377.8621484335,-19.411342689142227,-4.19374893224726,-149544.73688366858,3279.278583451095,-4809.513493340707,1636.8922536372936,8,2,0,-77.23523948043163,53.476329178435336,-62.66603270491939,66.97173465713098,20873.490082283603,26305.081346287825,47178.57142857143,-7461.587174779299
56.0,19425.000000000004,-1855.0,-16104.054846881689,10862.322149919259,-695188.6175948326,-1030659.5102004281,-7779.4042693186675,-36008.04068835883,-702968.0218641512,-1066667.550888787,-19.411342689142227,-4.19374893224726,-143315.89483298146,3334.4131125177955,-4850.522683060408,1627.8935535380363,8,2,0,-78.15676681095749,52.12024368378963,-63.82530629765483,65.86786146497947,20614.738834602642,26563.832593968786,47178.57142857143,-7362.261876774035
57.0,19425.000000000004,-1855.0,-16291.175782339864,10579.613255166905,-677095.2483306819,-1042635.2500697513,-7779.4042693186675,-36008.04068835883,-684874.6526000006,-1078643.2907581101,-19.411342689142227,-4.19374893224726,-137043.39737239608,3388.530076879525,-4890.140735519165,1618.6565121822102,8,2,0,-79.05448683319113,50.74828185801771,-64.96513808380239,64.74392428414943,20359.61161410075,26818.959814470672,47178.57142857142,-7253.96679674143
58.0,19425.000000000004,-1855.0,-16473.334267838578,10293.681707730007,-658795.6292947205,-1054293.393141669,-7779.4042693186675,-36008.04068835883,-666575.0335640392,-1090301.433830028,-19.411342689142227,-4.19374893224726,-130729.15516540171,3441.612991984701,-4928.355582674416,1609.1883776438917,8,2,0,-79.9281260929174,49.360861613982166,-66.08518085955822,63.600265476793936,20108.419253996784,27070.15217457465,47178.571428571435,-7136.833875554917
59.0,19425.000000000004,-1855.0,-16650.474816138532,10004.614605127806,-640295.3347281796,-1065630.388232866,-7779.4042693186675,-36008.04068835883,-648074.7389974983,-1101638.428921225,-19.411342689142227,-4.19374893224726,-124375.09159134232,3493.6456882631533,-4965.155583913518,1599.4966856109615,8,2,0,-80.77741847115458,47.95840557332963,-67.18509344904265,62.43723341246462,19861.4677934883,27317.103635083116,47178.57142857142,-7011.005821636029
60.0,19425.000000000004,-1855.0,-16822.543468512722,9712.500000000004,-621600.0000000002,-1076642.7819848142,-7779.4042693186675,-36008.04068835883,-629379.4042693189,-1112650.8226731732,-19.411342689142227,-4.19374893224726,-117983.14215953561,3544.6123160515453,-5000.5295295996075,1589.589264451292,8,2,0,-81.60210526521705,46.54134093775593,-68.26454080822595,61.25518236199481,19619.05810488998,27559.513323681447,47178.57142857143,-6876.635937086134
61.0,19425.000000000004,-1855.0,-16989.487811182764,9417.4268732851,-602715.3198902464,-1087327.219915697,-7779.4042693186675,-36008.04068835883,-610494.724159565,-1123335.2606040556,-19.411342689142227,-4.19374893224726,-111555.25391969872,3594.497350421327,-5034.46664448615,1579.4742404586295,8,2,0,-82.40193526751838,45.110099358876504,-69.32319412698558,60.05447238958526,19381.485527067027,27797.0859015044,47178.57142857143,-6733.887930911463
62.0,19425.000000000004,-1855.0,-17151.25699128466,9119.485107115932,-583647.0468554196,-1097680.4474422182,-7779.4042693186675,-36008.04068835883,-591426.4511247383,-1133688.488130577,-19.411342689142227,-4.19374893224726,-105093.38486885789,3643.285595907784,-5066.956590999196,1569.1600432676814,8,2,0,-83.17666484209175,43.665116806741025,-70.36073092926526,58.83546924312509,19149.039505610268,28029.53192296116,47178.57142857143,-6582.935719568893
63.0,19425.000000000004,-1855.0,-17307.801732359047,8818.765457440699,-564400.9892762047,-1107699.310870979,-7779.4042693186675,-36008.04068835883,-572180.3935455234,-1143707.3515593377,-19.411342689142227,-4.19374893224726,-98599.5033549235,3690.962191138717,-5097.989472386303,1558.6554114248015,8,2,0,-83.92605799880378,42.20683343703271,-71.3768351713042,57.598544242781486,18922.00324019128,28256.568188380137,47178.57142857142,-6423.963215075537
64.0,19425.000000000004,-1855.0,-17459.074349361323,8515.359526377832,-544983.0096881812,-1117380.7583591247,-7779.4042693186675,-36008.04068835883,-552762.4139574999,-1153388.7990474836,-19.411342689142227,-4.19374893224726,-92075.58747711236,3737.512613361367,-5127.555835731176,1547.9693980971072,8,2,0,-84.6498864652394,40.73569345699271,-72.37119733790703,56.344074167891904,18700.653339527238,28477.918089044197,47178.571428571435,-6257.164100940295
65.0,19425.000000000004,-1855.0,-17605.02876318693,8209.359734313088,-525399.0229960376,-1126721.8408439634,-7779.4042693186675,-36008.04068835883,-533178.4272653563,-1162729.8815323221,-19.411342689142227,-4.19374893224726,-85523.62448339944,3782.9226828661776,-5155.646674833123,1537.1113768987398,8,2,0,-85.34792975623584,39.25214499011019,-73.3435145367252,55.072441142193476,18485.25948437574,28693.311944195688,47178.57142857143,-6082.741596190292
66.0,19425.000000000004,-1855.0,-17745.620514707523,7900.859291747423,-505654.9946718351,-1135719.7129412815,-7779.4042693186675,-36008.04068835883,-513434.3989411538,-1171727.7536296402,-19.411342689142227,-4.19374893224726,-78945.61016518304,3827.1785673060826,-5182.253432950433,1526.0910478083247,8,2,0,-86.01997524104456,37.7566399396196,-74.2934905905209,53.78403251742442,18276.084098970416,28902.487329601,47178.57142857142,-5900.908207779849
67.0,19425.000000000004,-1855.0,-17880.806778313658,7589.952170904144,-485756.9389378652,-1144371.633812074,-7779.4042693186675,-36008.04068835883,-493536.3432071839,-1180379.6745004328,-19.411342689142227,-4.19374893224726,-72343.54824934686,3870.2667859099656,-5207.368005406839,1514.9184431463507,8,2,0,-86.66581820810066,36.24963385084665,-75.22083612738551,52.47924075533295,18073.382031297395,29105.18939727403,47178.57142857142,-5711.885471683456
68.0,19425.000000000004,-1855.0,-18010.546374959846,7276.733077104095,-465710.9169346621,-1152674.9679974301,-7779.4042693186675,-36008.04068835883,-473490.32120398077,-1188683.008685789,-19.411342689142227,-4.19374893224726,-65719.4497879064,3912.1742135890345,-5230.98274206028,1503.6039335752012,8,2,0,-87.28526192737995,34.7315857724446,-76.12526866888514,51.158463308129555,17877.40024260226,29301.171185969168,47178.57142857143,-5515.903682988323
69.0,19425.000000000004,-1855.0,-18134.799784708146,6961.297419917457,-445523.03487471724,-1160627.1862213213,-7779.4042693186675,-36008.04068835883,-453302.4391440359,-1196635.2269096803,-19.411342689142227,-4.19374893224726,-59075.332545421756,3952.8880849348516,-5253.090449633208,1492.1582340777857,8,2,0,-87.87811771032482,33.20295811656388,-77.00651271610619,49.822102497419365,17688.37750650586,29490.193922065562,47178.57142857142,-5313.201615315295
70.0,19425.000000000004,-1855.0,-18253.529158766272,6643.741284101118,-425199.44218247157,-1168225.8661610414,-7779.4042693186675,-36008.04068835883,-432978.84645179025,-1204233.9068494001,-19.411342689142227,-4.19374893224726,-52413.22038436835,3992.3959981077996,-5273.684393903736,1480.5924098631563,8,2,0,-88.44420496732069,31.664216517996557,-77.86429983357506,48.470565391650915,17506.54411809542,29672.027310476005,47178.57142857142,-5104.026229909973
71.0,19425.000000000004,-1855.0,-18366.69833101673,6324.161400330271,-404746.32962113735,-1175468.6931850708,-7779.4042693186675,-36008.04068835883,-412525.73389045603,-1211476.7338734297,-19.411342689142227,-4.19374893224726,-45735.142648647525,4030.685918614807,-5292.758301756943,1468.917882139027,8,2,0,-88.98335126270527,30.115829692339695,-78.69836873102622,47.10426368211925,17332.121613345418,29846.449815226,47178.57142857142,-4888.6323747584765
72.0,19425.000000000004,-1855.0,-18474.27282903336,6002.655115733355,-384169.92740693473,-1182353.4610581351,-7779.4042693186675,-36008.04068835883,-391949.3316762534,-1218361.5017464939,-19.411342689142227,-4.19374893224726,-39043.13354542962,4067.746182975163,-5310.3063630957195,1457.1464336817378,8,2,0,-89.49539236729414,28.55826929321995,-79.5084653429937,45.72361355756077,17165.32249921017,30013.24892936125,47178.57142857142,-4667.28247409443
73.0,19425.000000000004,-1855.0,-18576.219884581966,5679.320364239163,-363476.5033113064,-1188878.0726132458,-7779.4042693186675,-36008.04068835883,-371255.9075806251,-1224886.1133016045,-19.411342689142227,-4.19374893224726,-32339.231525514508,4103.565502273331,-5326.323232610594,1445.290214123834,8,2,0,-89.9801723084066,26.992009768623337,-80.2943429062019,44.32903557737805,17006.34999471682,30172.221433854604,47178.57142857142,-4440.246208675444
74.0,19425.000000000004,-1855.0,-18672.508443601848,5354.25563674521,-342672.3607516934,-1195040.5403905183,-7779.4042693186675,-36008.04068835883,-350451.7650210121,-1231048.5810788772,-19.411342689142227,-4.19374893224726,-25625.478662399488,4138.132965597668,-5340.80403140795,1433.3617448680561,8,2,0,-90.43754341737643,25.417528216373718,-81.05576203473211,42.92095454353346,16855.39778337425,30323.173645197174,47178.57142857142,-4207.800187218688
75.0,19425.000000000004,-1855.0,-18763.109175665155,5027.559951116466,-321763.83687145385,-1200838.98724257,-7779.4042693186675,-36008.04068835883,-329543.24114077253,-1236847.0279309289,-19.411342689142227,-4.19374893224726,-18903.920030244364,4171.438043363978,-5353.744348496199,1421.373923524112,8,2,0,-90.86736637453316,23.835304238804277,-81.79249079294175,41.49979937115029,16712.649777199582,30465.921651371842,47178.57142857142,-3970.227609395733
76.0,19425.000000000004,-1855.0,-18847.994482911236,4699.332822023545,-300757.3006095069,-1206271.646906319,-7779.4042693186675,-36008.04068835883,-308536.7048788256,-1242279.6875946778,-19.411342689142227,-4.19374893224726,-12176.603080921617,4203.470590522941,-5365.140242129393,1409.3400277511266,8,2,0,-91.26951025164026,22.245819796665934,-82.50430476611417,40.0660029578611,16578.27989264968,30600.291535921744,47178.57142857142,-3727.8179207974144
77.0,19425.000000000004,-1855.0,-18927.138508453198,4369.674230629581,-279659.1507602932,-1211336.8645410046,-7779.4042693186675,-36008.04068835883,-287438.55502961186,-1247344.9052293636,-19.411342689142227,-4.19374893224726,-5445.577020343102,4234.220849650388,-5374.988241007946,1397.2737183741629,8,2,0,-91.64385255177712,20.649559062317387,-83.19098712881772,38.62000205194282,16452.451838730794,30726.119589840633,47178.57142857143,-3480.8664602889303
78.0,19425.000000000004,-1855.0,-19000.51714425418,4038.684594134974,-258475.81402463833,-1216033.0972322675,-7779.4042693186675,-36008.04068835883,-266255.218293957,-1252041.1379206264,-19.411342689142227,-4.19374893224726,1287.1078157484444,4263.679453919503,-5383.285345335996,1389.3969091173421,8,2,9,-91.99027924665278,19.047008272241733,-83.85232871095263,37.1622371192792,16335.318917544282,30843.252511027138,47178.57142857142,-3229.674100184963
79.0,19425.000000000004,-1855.0,-19068.108038470877,3706.4647351893855,-237213.74305212067,-1220358.914462136,-7779.4042693186675,-36008.04068835883,-244993.14732143935,-1256366.9551504948,-19.411342689142227,-4.19374893224726,8019.400586330681,4291.837429954054,-5390.029027735186,1399.2580949714072,8,2,9,-92.30868481134004,17.438655578933822,-84.48812806146645,35.69315220919036,16227.023837511675,30951.54759105976,47178.571428571435,-2974.5468796830737
80.0,19425.000000000004,-1855.0,-19129.890602262145,3373.115851180124,-215879.41447552794,-1224312.9985447773,-7779.4042693186675,-36008.04068835883,-223658.81874484662,-1260321.039233136,-19.411342689142227,-4.19374893224726,14749.250569808697,4318.686200561768,-5395.217234014533,1409.0088608925432,8,2,9,-92.59897225641947,15.824990902204517,-85.09819150971786,34.21319481917126,16127.698539506415,31050.872889065024,47178.571428571435,-2715.795632002113
81.0,19425.000000000004,-1855.0,-19185.846016060554,3038.739483406486,-194479.32693801512,-1227894.1450278754,-7779.4042693186675,-36008.04068835883,-202258.7312073338,-1263902.1857162341,-19.411342689142227,-4.19374893224726,21474.607788683978,4344.217587347027,-5398.848383796144,1418.6397254375279,8,2,9,-92.86105315752323,14.206505779946275,-85.68233322447072,32.72281575857958,16037.464036104231,31141.10739246721,47178.57142857144,-2453.7356056798067
82.0,19425.000000000004,-1855.0,-19235.957235305006,2703.437486149272,-173019.9991135534,-1231101.2630595204,-7779.4042693186675,-36008.04068835883,-180799.4033828721,-1267109.3037478793,-19.411342689142227,-4.19374893224726,28193.423633997612,4368.423813202093,-5400.921370996622,1428.1414982555461,8,2,9,-93.09484768226994,12.583693218405966,-86.24037527050001,31.22246901131482,15956.43026414795,31222.141164423472,47178.57142857142,-2188.686080490976
83.0,19425.000000000004,-1855.0,-19280.20899563268,2367.3119956449905,-151507.9677212794,-1233933.3757204916,-7779.4042693186675,-36008.04068835883,-159287.37199059807,-1269941.4164088503,-19.411342689142227,-4.19374893224726,34903.651489356496,4391.297504676072,-5401.4355641639795,1437.5052764471657,8,2,9,-93.30028461458264,10.957047542010317,-86.77214766279265,29.712611597530334,15884.695950806417,31293.875477765007,47178.57142857142,-1920.969978454305
84.0,19425.000000000004,-1855.0,-19318.58781752871,2030.4653989741687,-129949.7855343468,-1236389.6203218375,-7779.4042693186675,-36008.04068835883,-137729.18980366547,-1272397.6610101964,-19.411342689142227,-4.19374893224726,41603.24735435247,4412.831694220966,-5400.3908066700005,1446.7224407921963,8,2,9,-93.47730137638156,9.327064242790088,-87.2774884183265,28.193703434420723,15822.34849329061,31356.22293528081,47178.57142857142,-1650.9134704016344
85.0,19425.000000000004,-1855.0,-19351.08201043216,1693.000302873264,-108352.0193838889,-1238469.2486676583,-7779.4042693186675,-36008.04068835883,-116131.42365320756,-1274477.289356017,-19.411342689142227,-4.19374893224726,48290.17046718453,4433.019822314028,-5397.7874167579375,1455.7846518894896,8,2,9,-93.6258440466463,7.6942398294482075,-87.75624360541214,26.666207196126454,15769.463852373625,31409.107576197795,47178.57142857142,-1378.8455785890048
